Date,Barclays,BNP Paribas,Deutsche Bank
2024-11-07 23:00:00+00:00,,54.29998779296875,15.101985931396484
2024-11-08 00:00:00+00:00,251.40557861328125,,
2024-11-10 23:00:00+00:00,,55.37217712402344,15.701316833496094
2024-11-11 00:00:00+00:00,260.5521240234375,,
2024-11-11 23:00:00+00:00,,53.954708099365234,15.38608455657959
2024-11-12 00:00:00+00:00,257.4033203125,,
2024-11-12 23:00:00+00:00,,53.71846008300781,15.158415794372559
2024-11-13 00:00:00+00:00,258.7528381347656,,
2024-11-13 23:00:00+00:00,,54.03648376464844,15.477540016174316
2024-11-14 00:00:00+00:00,256.503662109375,,
2024-11-14 23:00:00+00:00,,54.618011474609375,15.62542724609375
2024-11-15 00:00:00+00:00,259.25262451171875,,
2024-11-17 23:00:00+00:00,,54.89968490600586,15.746071815490723
2024-11-18 00:00:00+00:00,260.7520446777344,,
2024-11-18 23:00:00+00:00,,53.8911018371582,15.465865135192871
2024-11-19 00:00:00+00:00,255.75396728515625,,
2024-11-19 23:00:00+00:00,,53.146026611328125,15.46781063079834
2024-11-20 00:00:00+00:00,258.8528137207031,,
2024-11-20 23:00:00+00:00,,52.900691986083984,15.576780319213867
2024-11-21 00:00:00+00:00,262.5514221191406,,
2024-11-21 23:00:00+00:00,,51.71946334838867,15.131173133850098
2024-11-22 00:00:00+00:00,257.10345458984375,,
2024-11-24 23:00:00+00:00,,51.77398681640625,15.282952308654785
2024-11-25 00:00:00+00:00,263.551025390625,,
2024-11-25 23:00:00+00:00,,51.15611267089844,15.131173133850098
2024-11-26 00:00:00+00:00,260.85205078125,,
2024-11-26 23:00:00+00:00,,50.54732894897461,15.035825729370117
2024-11-27 00:00:00+00:00,258.8528137207031,,
2024-11-27 23:00:00+00:00,,51.0107307434082,15.035825729370117
2024-11-28 00:00:00+00:00,265.00048828125,,
